index,close,open,high,low,volume
1626220800,32806.0,32712.5,33080.0,31573.0,801923800
1626307200,31863.0,32806.0,33169.5,31114.5,943755400
1626393600,31380.0,31863.0,32240.5,31015.0,949397600
1626480000,31509.5,31380.0,31930.0,31130.0,734985600
1626566400,31768.5,31509.5,32438.5,31064.0,743551900
1626652800,30805.5,31768.5,31889.5,30404.5,807165600
1626739200,29779.0,30805.5,31040.0,29211.5,1154576800
1626825600,32105.5,29779.0,32828.5,29492.0,1221085100
1626912000,32298.5,32105.5,32594.5,31709.0,632301200
1626998400,33599.0,32298.5,33599.0,32005.0,786420500
1627084800,34253.5,33599.0,34515.0,33419.5,909708500
1627171200,35392.0,34253.5,35433.0,33875.0,861634700
1627257600,37240.0,35392.0,40540.5,35266.5,3140235400
1627344000,39473.5,37240.0,39540.0,36379.0,1740744600
1627430400,39998.0,39473.5,40950.0,38728.5,2010107500
1627516800,40034.5,39998.0,40677.5,39212.5,1105934800
1627603200,42260.5,40034.5,42333.0,38342.0,1454327600
1627689600,41439.5,42260.5,42440.0,41050.0,819371700
1643673600,38687.0,38473.0,39330.5,38000.0,884188200
1643760000,36904.5,38687.0,38865.0,36602.5,746883200
1643846400,37310.0,36904.5,37379.0,36222.5,593239500
1643932800,41585.5,37310.0,41737.0,37025.0,1127249600
1644019200,41387.0,41585.5,41949.5,40955.0,601055700
1644105600,42375.5,41387.0,42693.0,41133.0,569456200
1644192000,43845.5,42375.5,44550.0,41623.5,931253100
1644278400,44045.0,43845.5,45530.0,42690.0,1229701300
1644364800,44403.0,44045.0,44829.5,43116.5,788580400
1644451200,43491.5,44403.0,45853.5,43200.0,1287302000
1644537600,42378.0,43491.5,43930.5,41934.5,989645700
1644624000,42200.5,42378.0,43002.0,41655.0,531980800
1644710400,42061.5,42200.5,42772.5,41850.0,520665300
1644796800,42535.5,42061.5,42891.0,41516.0,719497200
1644883200,44560.0,42535.5,44765.0,42438.0,691393000
1644969600,43878.5,44560.0,44562.5,43320.0,659130900
1645056000,40516.0,43878.5,44160.0,40066.0,1178660200
1645142400,39988.0,40516.0,40960.0,39441.0,804704000
1645228800,40083.5,39988.0,40450.0,39638.0,405770300
1645315200,38386.5,40083.5,40120.0,37956.5,840769300
1645401600,37014.0,38386.5,39499.0,36800.0,1341356400
1645488000,38240.0,37014.0,38435.0,36321.0,887993200
1645574400,37262.0,38240.0,39270.0,37050.0,825792400
1645660800,38330.0,37262.0,40051.5,34348.5,1926224100
1645747200,39207.5,38330.0,39677.5,37970.0,872453700
1645833600,39115.0,39207.5,40291.0,38583.5,535537500
1645920000,37693.0,39115.0,39879.0,36965.0,898544700
1646006400,43176.5,37693.0,44584.0,37434.5,1368628000
1672531200,16610.0,16522.0,16618.0,16482.0,76694600
1672617600,16670.0,16610.0,16789.5,16544.5,178201900
1672704000,16656.0,16670.0,16765.0,16596.0,181530200
1672790400,16842.5,16656.0,16978.0,16639.5,242691300
1672876800,16818.0,16842.5,16872.0,16750.5,137907100
1672963200,16947.0,16818.0,17050.0,16665.5,225178400
1673049600,16940.0,16947.0,16963.5,16908.5,43963000
1673136000,17131.0,16940.0,17198.5,16907.5,102481000
1673222400,17167.5,17131.0,17392.0,17110.0,244785800
1673308800,17442.5,17167.5,17485.5,17149.5,163484100
1673395200,17943.0,17442.5,18000.0,17305.5,216653300
1673481600,18837.5,17943.0,19111.5,17909.5,576284200
1673568000,19920.0,18837.5,19998.5,18716.0,356284600
1673654400,20948.0,19920.0,21550.0,19883.5,749346000
1673740800,20879.0,20948.0,21066.5,20460.0,291708000
1673827200,21186.0,20879.0,21478.0,20555.5,394529300
1673913600,21118.5,21186.0,21598.5,20753.5,382153300
1674000000,20671.0,21118.5,21652.5,20398.0,463020100
1674086400,21063.5,20671.0,21164.0,20650.5,305842300
1674172800,22665.0,21063.5,22750.0,20853.0,436130500
1674259200,22778.5,22665.0,23361.0,22336.5,528960500
1674345600,22697.5,22778.5,23066.0,22265.0,367080200
1674432000,22910.5,22697.5,23175.0,22478.5,374543500
1674518400,22629.5,22910.5,23154.5,22454.0,360087600
1674604800,23055.0,22629.5,23903.0,22333.5,502615700
1674691200,23004.0,23055.0,23277.5,22847.5,361910300
1674777600,23068.0,23004.0,23499.5,22525.0,709014500
1674864000,23020.5,23068.0,23184.0,22875.0,320349300
1674950400,23743.5,23020.5,23970.5,22958.0,548303900
1675036800,22807.5,23743.5,23800.0,22368.5,671117200
1675123200,23112.0,22807.5,23311.0,22703.0,429281000
1598918400,11937.0,11658.0,12071.0,11540.5,1987744352
1599004800,11398.5,11937.0,11957.5,11165.0,2547385654
1599091200,10144.0,11398.5,11473.0,9922.0,3582711111
1599177600,10455.0,10144.0,10636.0,9880.0,2496103902
1599264000,10161.5,10455.0,10570.0,9817.5,2295656172
1599350400,10250.5,10161.5,10347.0,9993.0,1164344776
1599436800,10379.5,10250.5,10413.0,9867.0,1690275573
1599523200,10126.5,10379.5,10460.5,9811.0,2186141321
1599609600,10222.5,10126.5,10350.0,9982.5,1103571425
1599696000,10343.0,10222.5,10488.0,10219.0,1143320649
1599782400,10395.5,10343.0,10430.0,10200.5,843676265
1599868800,10441.0,10395.5,10477.0,10271.0,572741240
1599955200,10328.0,10441.0,10583.0,10201.5,1033507088
1600041600,10671.5,10328.0,10750.0,10251.0,1335592644
1600128000,10776.0,10671.5,10925.0,10621.0,1381492211
1600214400,10949.5,10776.0,11091.5,10659.0,1349236607
1600300800,10942.0,10949.5,11045.0,10737.0,1090445146
1600387200,10927.5,10942.0,11039.5,10815.5,882174620
1600473600,11080.0,10927.5,11192.0,10892.0,949727352
1600560000,10913.0,11080.0,11080.5,10763.5,950477420
1600646400,10411.0,10913.0,10984.0,10280.0,1937060896
1600732800,10523.0,10411.0,10570.0,10328.5,1054002000
1600819200,10228.0,10523.0,10533.0,10130.0,1172400450
1600905600,10739.5,10228.0,10813.5,10190.5,1491937080
1600992000,10689.0,10739.5,10757.5,10551.0,1015842106
1601078400,10729.5,10689.0,10829.5,10655.0,668587708
1601164800,10775.0,10729.5,10795.0,10590.0,767602632
1601251200,10688.0,10775.0,10946.0,10599.0,1100141402
1601337600,10839.5,10688.0,10855.0,10600.0,967088415
1601424000,10778.5,10839.5,10842.0,10650.0,905149206
1635724800,60952.5,61344.0,62558.0,59521.5,1364569300
1635811200,63319.5,60952.5,64341.5,60656.5,1248284800
1635897600,62946.0,63319.5,63614.5,60014.5,1248250200
1635984000,61453.0,62946.0,63156.0,60679.5,960331200
1636070400,61037.0,61453.0,62650.0,60782.0,862208600
1636156800,61524.5,61037.0,61629.0,60125.0,778137900
1636243200,63352.0,61524.5,63375.0,61395.0,815080900
1636329600,67642.0,63352.0,67917.0,63352.0,1463077700
1636416000,66998.5,67642.0,68675.0,66289.5,1190911700
1636502400,64890.0,66998.5,69146.5,62834.0,2066411900
1636588800,64803.5,64890.0,65640.0,64120.0,812111800
1636675200,64139.5,64803.5,65485.0,62277.5,1301990700
1636761600,64393.5,64139.5,65000.0,63381.5,570306800
1636848000,65559.5,64393.5,65559.5,63580.0,681765600
1636934400,63603.5,65559.5,66387.0,63404.0,955110700
1637020800,60100.0,63603.5,63603.5,58533.0,2142131300
1637107200,60360.0,60100.0,60890.0,58388.0,1258905400
1637193600,56903.5,60360.0,60988.0,56460.0,1765707300
1637280000,58076.5,56903.5,58338.0,55655.0,1000498100
1637366400,59739.5,58076.5,59862.5,57415.5,664355500
1637452800,58650.0,59739.5,60050.0,58505.5,654914600
1637539200,56271.0,58650.0,59576.5,55560.0,1419633600
1637625600,57546.0,56271.0,57885.5,55335.5,1181629700
1637712000,57175.5,57546.0,57755.5,55888.0,863038900
1637798400,58976.0,57175.5,59448.5,57055.0,887460300
1637884800,53782.0,58976.0,59186.5,53511.0,1783383500
1637971200,54750.5,53782.0,55284.0,53647.5,569449500
1638057600,57343.0,54750.5,57480.5,53315.5,907317800
1638144000,57842.5,57343.0,58919.0,56737.5,873341400
1638230400,56968.5,57842.5,59282.0,55925.0,1345916000
1606780800,18793.0,19714.5,19958.0,18140.0,3165344547
1606867200,19221.5,18793.0,19351.0,18334.0,1729762100
1606953600,19450.5,19221.5,19632.0,18880.5,1371217335
1607040000,18658.5,19450.5,19545.0,18559.0,1688264359
1607126400,19155.5,18658.5,19194.5,18503.5,926099520
1607212800,19394.0,19155.5,19447.0,18880.0,1048486560
1607299200,19188.0,19394.0,19450.0,18914.0,1038976792
1607385600,18306.5,19188.0,19303.0,18156.5,1626238181
1607472000,18533.0,18306.5,18626.5,17630.0,1911129220
1607558400,18247.0,18533.0,18539.0,17925.0,1250055625
1607644800,18037.5,18247.0,18286.0,17563.5,1868706439
1607731200,18812.5,18037.5,18950.0,18020.0,1118565731
1607817600,19172.0,18812.5,19439.0,18730.0,1363478354
1607904000,19272.0,19172.0,19355.0,19007.5,974421380
1607990400,19439.0,19272.0,19595.0,19055.0,1531807702
1608076800,21380.0,19439.0,21604.5,19291.5,2906159364
1608163200,22821.5,21380.0,23837.5,21273.5,5867478897
1608249600,23134.5,22821.5,23312.5,22359.0,1905514933
1608336000,23874.5,23134.5,24300.0,22780.0,2075861972
1608422400,23491.0,23874.5,24350.5,23111.0,2109245363
1608508800,22741.5,23491.0,24157.5,21800.0,3330895998
1608595200,23835.0,22741.5,23865.0,22400.0,1923966495
1608681600,23241.0,23835.0,24163.0,22590.5,3088958589
1608768000,23740.0,23241.0,23795.5,22680.0,1922526568
1608854400,24728.5,23740.0,24812.0,23452.0,2409655649
1608940800,26490.0,24728.5,26880.0,24500.5,2293397405
1609027200,26254.0,26490.0,28395.0,25848.0,4152651254
1609113600,27039.5,26254.0,27495.0,26073.0,2222773553
1609200000,27379.5,27039.5,27411.0,25887.0,2238690113
1609286400,28907.5,27379.5,29021.0,27380.0,3081874067
1609372800,28951.0,28907.5,29350.0,27941.0,2319304701
1659312000,23264.0,23299.0,23498.5,22838.5,445578500
1659398400,22978.0,23264.0,23461.0,22651.0,483740000
1659484800,22812.5,22978.0,23653.5,22690.5,415833800
1659571200,22603.0,22812.5,23213.5,22371.5,502826700
1659657600,23302.5,22603.0,23463.0,22570.5,527101500
1659744000,22953.5,23302.5,23347.0,22905.0,212847700
1659830400,23168.5,22953.5,23401.5,22835.0,235344200
1659916800,23804.5,23168.5,24235.0,23150.0,420842900
1660003200,23134.5,23804.5,23915.0,22861.0,408634000
1660089600,23952.5,23134.5,24228.0,22607.5,563159200
1660176000,23938.0,23952.5,24910.0,23853.0,498051000
1660262400,24396.0,23938.0,24440.0,23558.0,342401800
1660348800,24444.5,24396.0,24898.0,24276.0,282161800
1660435200,24298.0,24444.5,25000.0,24136.0,332731000
1660521600,24099.5,24298.0,25246.5,23756.0,583648400
1660608000,23842.5,24099.5,24236.5,23666.0,350314100
1660694400,23323.5,23842.5,24434.0,23169.0,505067500
1660780800,23188.5,23323.5,23580.0,23100.5,327916400
1660867200,20818.5,23188.5,23192.0,20776.5,765957700
1660953600,21127.0,20818.5,21350.0,20758.0,332625600
1661040000,21508.0,21127.0,21800.0,21061.0,322858400
1661126400,21390.5,21508.0,21525.0,20859.0,425906800
1661212800,21506.5,21390.5,21680.0,20874.0,409881700
1661299200,21356.0,21506.5,21885.0,21137.0,343581200
1661385600,21552.5,21356.0,21810.0,21301.5,311078500
1661472000,20224.5,21552.5,21876.0,20100.0,698218600
1661558400,20024.5,20224.5,20358.5,19751.0,334459000
1661644800,19552.5,20024.5,20146.5,19517.5,331404200
1661731200,20286.0,19552.5,20497.0,19500.0,456076400
1661817600,19803.0,20286.0,20584.5,19526.5,563444000
1661904000,20032.0,19803.0,20477.0,19791.0,482308000
1651363200,38457.5,37620.0,38700.0,37379.0,443567200
1651449600,38500.5,38457.5,39150.0,38037.5,596538100
1651536000,37715.0,38500.5,38633.5,37491.5,458253100
1651622400,39692.0,37715.0,40040.5,37663.5,688377200
1651708800,36515.5,39692.0,39822.5,35485.0,1152138900
1651795200,36002.0,36515.5,36632.0,35220.0,629866100
1651881600,35443.5,36002.0,36099.0,34696.5,358045500
1651968000,34013.5,35443.5,35471.5,33607.5,702297700
1652054400,30066.0,34013.5,34215.0,30021.0,1761504200
1652140800,30991.5,30066.0,32636.0,29718.5,1176515400
1652227200,28954.0,30991.5,32133.5,27655.0,1878828800
1652313600,28929.5,28954.0,30124.0,25302.5,1351009000
1652400000,29226.5,28929.5,30983.0,28668.0,675636400
1652486400,30033.0,29226.5,30295.0,28578.0,504858700
1652572800,31273.5,30033.0,31416.0,29440.0,418586600
1652659200,29822.0,31273.5,31276.0,29051.0,747451300
1652745600,30400.5,29822.0,30739.5,29346.0,609220300
1652832000,28650.5,30400.5,30675.0,28588.5,679961600
1652918400,30292.5,28650.5,30495.0,28639.5,581143500
1653004800,29173.0,30292.5,30784.5,28657.0,672501700
1653091200,29400.5,29173.0,29613.0,28913.0,314652800
1653177600,30268.5,29400.5,30460.0,29220.0,400415300
1653264000,29058.0,30268.5,30632.5,28819.5,648131500
1653350400,29620.0,29058.0,29830.0,28606.0,577348400
1653436800,29510.0,29620.0,30194.0,29297.5,480177200
1653523200,29172.5,29510.0,29847.5,27977.0,824038400
1653609600,28580.0,29172.5,29354.5,28230.5,629985300
1653696000,28990.0,28580.0,29220.0,28488.5,218075000
1653782400,29430.0,28990.0,29550.5,28800.0,266404000
1653868800,31702.0,29430.0,32173.5,29272.0,785382000
1653955200,31756.0,31702.0,32372.5,31185.0,628204700
1685577600,26812.5,27204.0,27348.5,26586.0,352116600
1685664000,27235.0,26812.5,27292.0,26468.5,340297700
1685750400,27061.0,27235.0,27319.0,26910.0,200928200
1685836800,27104.0,27061.0,27471.0,26954.5,202927000
1685923200,25720.0,27104.0,27116.5,25390.0,668727200
1686009600,27229.0,25720.0,27360.0,25344.5,541623900
1686096000,26336.5,27229.0,27395.5,26113.5,414123300
1686182400,26500.0,26336.5,26810.0,26205.0,215039000
1686268800,26463.5,26500.0,26772.5,26268.0,220143900
1686355200,25837.5,26463.5,26521.5,25359.0,483662900
1686441600,25926.0,25837.5,26215.0,25629.0,227546700
1686528000,25901.0,25926.0,26094.0,25603.5,316937200
1686614400,25922.5,25901.0,26440.0,25710.0,426398900
1686700800,25108.5,25922.5,26079.0,24781.0,478174500
1686787200,25575.5,25108.5,25740.0,24754.5,442619600
1686873600,26335.0,25575.5,26498.0,25149.0,465576000
1686960000,26497.5,26335.0,26867.0,26162.5,277788000
1687046400,26331.5,26497.5,26680.0,26250.0,269602500
1687132800,26820.5,26331.5,27059.0,26243.0,442645900
1687219200,28310.5,26820.5,28400.5,26624.0,749177700
1687305600,30004.0,28310.5,30824.5,28272.0,1070268900
1687392000,29886.0,30004.0,30505.5,29511.5,526285500
1687478400,30698.0,29886.0,31438.5,29808.5,718381000
1687564800,30535.5,30698.0,30797.5,30239.0,232426700
1687651200,30470.5,30535.5,31045.0,30283.0,284531900
1687737600,30250.5,30470.5,30667.0,29905.0,435696500
1687824000,30684.5,30250.5,31012.5,30205.5,532372600
1687910400,30058.0,30684.5,30702.5,29817.0,544614900
1687996800,30435.0,30058.0,30833.5,30023.0,452544400
1688083200,30464.5,30435.0,31287.5,29439.5,938739000
1583020800,8532.5,8531.5,8769.0,8400.0,2865341712
1583107200,8918.5,8532.5,8967.0,8490.0,2260357992
1583193600,8757.0,8918.5,8930.0,8660.0,2506496796
1583280000,8756.5,8757.0,8849.0,8665.0,1706557363
1583366400,9070.5,8756.5,9171.0,8756.0,2680324726
1583452800,9158.5,9070.5,9180.0,9001.0,1771717908
1583539200,8900.0,9158.5,9224.5,8851.0,2109118200
1583625600,8038.5,8900.0,8900.0,8001.0,3565316312
1583712000,7928.0,8038.5,8184.5,7630.5,4800156501
1583798400,7889.5,7928.0,8150.0,7723.0,3415078897
1583884800,7939.0,7889.5,7985.0,7593.0,2616658378
1583971200,4346.0,7939.0,7967.0,4266.0,9879605680
1584057600,5571.5,4346.0,5873.5,3596.0,8470456293
1584144000,5160.5,5571.5,5651.0,5046.0,2284697834
1584230400,5338.5,5160.5,5974.0,5087.0,2416784951
1584316800,5036.5,5338.5,5347.5,4394.0,3767784970
1584403200,5327.0,5036.5,5566.0,4930.0,2483878294
1584489600,5409.5,5327.0,5455.0,5003.5,2329210649
1584576000,6185.0,5409.5,6464.0,5260.0,2961750416
1584662400,6204.0,6185.0,6946.0,5653.0,3783695861
1584748800,6192.0,6204.0,6448.0,5860.0,2179889762
1584835200,5820.5,6192.0,6422.5,5737.5,2206628792
1584921600,6486.0,5820.5,6640.5,5683.0,2720999038
1585008000,6765.0,6486.0,6876.5,6400.0,2242836537
1585094400,6685.5,6765.0,6984.0,6454.0,2234063864
1585180800,6760.5,6685.5,6793.5,6490.0,1532859653
1585267200,6363.5,6760.5,6875.0,6250.5,1641982373
1585353600,6250.0,6363.5,6364.0,6031.5,1883833066
1585440000,5869.0,6250.0,6277.0,5860.5,1502675683
1585526400,6408.0,5869.0,6647.0,5846.0,2146883987
1585612800,6425.0,6408.0,6524.5,6325.0,1367303451
1590969600,10250.5,9445.5,10473.0,9420.0,2221794381
1591056000,9520.0,10250.5,10273.0,8600.5,2585912904
1591142400,9668.0,9520.0,9695.0,9383.0,1103857150
1591228800,9799.0,9668.0,9898.0,9406.0,1624745461
1591315200,9610.5,9799.0,9860.5,9577.0,1486778525
1591401600,9668.5,9610.5,9770.0,9526.0,979168883
1591488000,9760.5,9668.5,9845.5,9360.0,1791286313
1591574400,9793.0,9760.5,9825.0,9650.0,1176497554
1591660800,9784.0,9793.0,9899.0,9465.0,1434255877
1591747200,9894.0,9784.0,10180.0,9600.5,1352445011
1591833600,9259.0,9894.0,10050.0,9012.0,2838725012
1591920000,9459.5,9259.0,9547.0,9222.5,1233783617
1592006400,9476.0,9459.5,9500.0,9330.0,714012720
1592092800,9327.0,9476.0,9483.0,9232.0,940678663
1592179200,9426.0,9327.0,9544.5,8892.0,2314161709
1592265600,9522.5,9426.0,9599.5,9387.0,1275427288
1592352000,9452.5,9522.5,9576.0,9219.5,1354980917
1592438400,9374.0,9452.5,9495.0,9268.5,917426917
1592524800,9296.5,9374.0,9450.0,9226.0,1297704623
1592611200,9358.5,9296.5,9399.0,9141.0,931809409
1592697600,9286.5,9358.5,9424.5,9272.0,647865073
1592784000,9692.0,9286.5,9794.5,9272.0,1357919700
1592870400,9624.0,9692.0,9724.5,9580.0,884855830
1592956800,9287.0,9624.0,9668.5,9200.0,1825790740
1593043200,9240.0,9287.0,9336.5,8981.0,1511880706
1593129600,9148.5,9240.0,9286.0,9025.0,1375341566
1593216000,8997.5,9148.5,9186.0,8827.0,1152481781
1593302400,9114.5,8997.5,9185.0,8927.5,762355479
1593388800,9188.0,9114.5,9234.5,9013.0,1012013657
1593475200,9132.5,9188.0,9198.0,9040.0,816651655
1619827200,57874.5,57748.5,58500.0,57112.0,1163014621
1619913600,56641.5,57874.5,57980.0,56095.0,1154243253
1620000000,57191.5,56641.5,59032.5,56507.0,1780150713
1620086400,53262.5,57191.5,57206.0,53064.5,2613189229
1620172800,57553.5,53262.5,57921.0,52857.0,2314871489
1620259200,56417.0,57553.5,58428.5,55342.0,1971567485
1620345600,57422.0,56417.0,58781.5,55313.0,1834221346
1620432000,59000.0,57422.0,59646.0,57036.0,1933519416
1620518400,58299.5,59000.0,59341.5,56350.0,1952362620
1620604800,55912.5,58299.5,59806.0,53849.0,3272957761
1620691200,56764.0,55912.5,56900.0,54502.0,2021067271
1620777600,49493.0,56764.0,58036.5,48520.0,3567563624
1620864000,49700.0,49493.0,51344.5,44632.5,4764678017
1620950400,49888.0,49700.0,51533.5,48887.5,1541974906
1621036800,46757.0,49888.0,50671.5,46563.5,2319470758
1621123200,46436.0,46757.0,49788.5,43868.0,3209427626
1621209600,43582.0,46436.0,46653.0,42134.0,4181106482
1621296000,42854.5,43582.0,45798.5,42250.0,2717396004
1621382400,36811.0,42854.5,43596.0,28157.0,8625864433
1621468800,40620.5,36811.0,42444.0,34873.0,3453752671
1621555200,37301.0,40620.5,42327.0,33460.0,3346306092
1621641600,37446.5,37301.0,38885.0,35244.0,1880503309
1621728000,34711.0,37446.5,38270.5,31100.0,2882564071
1621814400,38842.5,34711.0,39920.0,34453.0,1991029675
1621900800,38379.5,38842.5,39810.0,36511.0,2038678353
1621987200,39254.5,38379.5,40891.5,37784.0,1892793740
1622073600,38513.0,39254.5,40444.0,37143.5,1631304226
1622160000,35689.5,38513.0,38952.0,34710.5,2399527182
1622246400,34587.0,35689.5,37348.5,33650.0,1876207814
1622332800,35670.0,34587.0,36549.0,33390.5,1119093889
1622419200,37265.0,35670.0,37488.5,34168.5,1631293307
1677628800,23630.0,23130.5,24014.5,23017.0,419496300
1677715200,23453.5,23630.0,23790.0,23187.0,309853900
1677801600,22351.0,23453.5,23463.0,21818.0,511627100
1677888000,22338.0,22351.0,22400.0,22150.0,156580400
1677974400,22419.0,22338.0,22661.5,22180.5,284998300
1678060800,22396.0,22419.0,22598.0,22248.0,292144100
1678147200,22187.5,22396.0,22555.5,21900.0,429357100
1678233600,21683.5,22187.5,22270.0,21560.5,414360200
1678320000,20347.5,21683.5,21818.0,20022.5,641078900
1678406400,20186.5,20347.5,20345.5,19550.0,623575400
1678492800,20606.0,20186.5,20851.5,19847.0,481679000
1678579200,22179.5,20606.0,22322.0,20443.5,615807400
1678665600,24194.0,22179.5,24600.0,21872.0,965438900
1678752000,24733.5,24194.0,26675.0,23977.5,1065850300
1678838400,24344.5,24733.5,25299.5,23874.0,708304900
1678924800,25031.5,24344.5,25238.5,24182.0,481943600
1679011200,27437.0,25031.5,27823.0,24928.0,784315500
1679097600,26966.0,27437.0,27774.5,26625.0,467596200
1679184000,28015.5,26966.0,28450.0,26878.0,502904300
1679270400,27790.5,28015.5,28557.0,27183.0,722484600
1679356800,28161.5,27790.5,28517.5,27367.0,500841600
1679443200,27290.5,28161.5,28938.0,26573.0,807153800
1679529600,28330.0,27290.5,28878.5,25600.0,723157100
1679616000,27477.5,28330.0,28413.5,26961.0,641122900
1679702400,27477.0,27477.5,27888.0,27158.0,381711500
1679788800,27980.0,27477.0,28244.0,27433.5,331883700
1679875200,27134.5,27980.0,28029.0,26480.0,503679500
1679961600,27252.0,27134.5,27514.0,26602.0,490211400
1680048000,28351.5,27252.0,28659.5,27236.5,548913100
1680134400,28017.0,28351.5,29197.0,27678.5,548321500
1680220800,28462.5,28017.0,28656.5,27479.0,508267900
1667260800,20470.5,20490.0,20698.5,20317.5,201264000
1667347200,20137.5,20470.5,20790.0,20000.0,344285200
1667433600,20200.0,20137.5,20374.5,20028.0,238063100
1667520000,21136.5,20200.0,21296.0,20185.0,403306200
1667606400,21294.0,21136.5,21466.5,21075.5,154069300
1667692800,20902.5,21294.0,21357.5,20876.0,178259000
1667779200,20578.0,20902.5,21050.0,20364.5,297609100
1667865600,18530.0,20578.0,20675.0,16901.0,1299514200
1667952000,15896.0,18530.0,18568.0,15470.0,1090937900
1668038400,17548.0,15896.0,18088.0,15695.5,703470600
1668124800,16998.5,17548.0,17658.0,16350.0,614605600
1668211200,16779.5,16998.5,17048.0,16575.0,155017200
1668297600,16295.5,16779.5,16916.5,16211.0,179614800
1668384000,16589.5,16295.5,17144.5,15791.5,439267900
1668470400,16876.0,16589.5,17100.0,16492.5,316562200
1668556800,16639.5,16876.0,16988.0,16369.0,292968500
1668643200,16689.5,16639.5,16743.5,16400.0,222940700
1668729600,16668.5,16689.5,16979.0,16537.5,252243600
1668816000,16691.0,16668.5,16830.0,16507.0,150072500
1668902400,16260.5,16691.0,16733.0,16159.5,231499300
1668988800,15752.5,16260.5,16293.0,15400.0,486527900
1669075200,16197.0,15752.5,16290.0,15608.0,265144200
1669161600,16592.0,16197.0,16713.5,16140.5,312993100
1669248000,16583.5,16592.0,16782.0,16460.0,184522500
1669334400,16524.0,16583.5,16600.0,16307.0,181552900
1669420800,16444.0,16524.0,16677.0,16343.0,261141700
1669507200,16422.5,16444.0,16630.0,16378.5,198318200
1669593600,16210.5,16422.5,16478.5,15990.5,291013300
1669680000,16436.5,16210.5,16543.0,16094.0,228630800
1669766400,17160.0,16436.5,17259.5,16432.5,330940500
1627776000,39810.5,41439.5,42648.0,39364.0,1221283400
1627862400,39151.0,39810.5,40432.0,38683.5,1187917400
1627948800,38173.5,39151.0,39810.0,37470.0,1360143200
1628035200,39747.0,38173.5,39950.0,37412.5,952477600
1628121600,40905.5,39747.0,41365.0,37240.0,1789495200
1628208000,42831.0,40905.5,43395.0,39897.0,1492910200
1628294400,44624.0,42831.0,44750.0,42526.0,1514719500
1628380800,43834.0,44624.0,45339.0,43302.0,1403602800
1628467200,46270.0,43834.0,46489.5,42831.0,1800803800
1628553600,45601.0,46270.0,46746.0,44663.0,1203764900
1628640000,45518.5,45601.0,46814.0,45350.0,1206767600
1628726400,44387.5,45518.5,46150.0,43842.0,1344271800
1628812800,47821.0,44387.5,47933.0,44250.0,1469990900
1628899200,47097.5,47821.0,48200.0,46005.0,1108553800
1628985600,47030.0,47097.5,47416.5,45467.5,1298315100
1629072000,45859.0,47030.0,48090.0,45619.0,1696842900
1629158400,44650.0,45859.0,47181.0,44401.0,1898833000
1629244800,44697.0,44650.0,46025.0,44200.0,1634568300
1629331200,46767.5,44697.0,47121.0,43917.0,1642350200
1629417600,49362.0,46767.5,49487.5,46659.0,1709919300
1629504000,48855.0,49362.0,49820.5,48216.0,1286466200
1629590400,49299.5,48855.0,49550.0,48083.5,1163556100
1629676800,49485.5,49299.5,50596.0,49049.0,1479013100
1629763200,47668.0,49485.5,49884.5,47555.0,1807472200
1629849600,49014.0,47668.0,49300.0,47060.5,1981090700
1629936000,46835.5,49014.0,49370.5,46272.0,2021216100
1630022400,49086.5,46835.5,49213.5,46335.5,1742598600
1630108800,48924.0,49086.5,49331.5,48386.0,973570000
1630195200,48800.0,48924.0,49711.0,47765.5,1277967500
1630281600,46979.5,48800.0,48919.0,46833.5,1526527900
1630368000,47139.0,46979.5,48292.5,46678.0,1551806200
1646092800,44427.0,43176.5,44971.0,42861.0,1009734100
1646179200,43909.0,44427.0,45356.5,43300.0,1139678100
1646265600,42439.5,43909.0,44088.0,41820.0,1004227200
1646352000,39128.5,42439.5,42508.0,38500.0,1137405600
1646438400,39375.5,39128.5,39578.0,38549.5,481970100
1646524800,38400.5,39375.5,39693.0,38075.0,889739400
1646611200,37967.0,38400.5,39545.0,37135.5,1194820500
1646697600,38723.5,37967.0,39381.0,37857.0,1087892900
1646784000,41954.5,38723.5,42596.5,38641.5,1079137900
1646870400,39418.0,41954.5,42037.0,38420.0,1351599500
1646956800,38714.5,39418.0,40245.5,38239.0,979194400
1647043200,38794.0,38714.5,39480.0,38645.5,377767900
1647129600,37749.0,38794.0,39306.5,37548.0,607095300
1647216000,39662.0,37749.0,39916.5,37527.5,721078400
1647302400,39280.5,39662.0,39892.0,38112.0,677379000
1647388800,41115.5,39280.5,41790.0,38752.0,1212441800
1647475200,40914.0,41115.5,41472.0,40450.0,519838500
1647561600,41768.5,40914.0,42352.0,40160.0,691900400
1647648000,42222.0,41768.5,42429.0,41509.5,463051600
1647734400,41268.0,42222.0,42293.5,40902.0,703329300
1647820800,40983.0,41268.0,41541.0,40421.5,1161427500
1647907200,42354.0,40983.0,43420.5,40867.5,1139088700
1647993600,42892.0,42354.0,43024.0,41691.5,918961000
1648080000,43991.0,42892.0,44240.0,42270.0,1057549400
1648166400,44298.5,43991.0,45110.0,43590.0,923049300
1648252800,44526.5,44298.5,44799.5,44060.0,476254000
1648339200,46816.0,44526.5,46966.0,44435.0,721266600
1648425600,47130.0,46816.0,48178.5,46666.5,889697000
1648512000,47444.0,47130.0,48120.5,46955.0,939962900
1648598400,47050.5,47444.0,47701.0,46528.0,879573200
1648684800,45504.0,47050.5,47604.5,45188.5,941261200
